id,name,address,latitude,longitude,categories
rDvjCzZB_HsPbCfKIyMdTw,LA Grill & Bistro,"8100 No 2 Road, Suite 128A, Richmond, BC V7C 5J9, Canada",49.1536432938359,-123.158798217773,American
LfWXLvGkvcb6ZPR8kEtnpQ,Redbud Cafe,"120-8360 Granville Avenue, Richmond, BC V6Y 1P3, Canada",49.1622807256808,-123.131702194383,"Hong Kong Style Cafe, Cantonese, Sandwiches"
GyBY-pVhPN-A4CqPf5mmTA,Obanhmi,"6211 Buswell Street, Suite 140, Richmond, BC V6Y 4C3, Canada",49.16927551631675,-123.13405910194236,"Juice Bars & Smoothies, Vietnamese, Sandwiches"
1bP4v7kwOJ22YJmx3bqEqg,Pepper Lunch,"5951 No 3 Road, Unit 150, Richmond, BC V6X 2E3, Canada",49.17071,-123.13679,"Japanese, Steakhouses"
Zmrs8DCnSdRPjkOZ4DKiPA,Church's Texas Chicken,"9100 Blundell Road, Unit 120, Richmond, BC V6Y 3X9, Canada",49.155207673378136,-123.1237303455078,"Chicken Wings, Fast Food"
Ekh0RwAtNkw1LYDUfSMhNA,Free Bird,"5991 Alderbridge Way, Richmond, BC V6X 4C5, Canada",49.1703878761325,-123.144849725068,"Bars, Canadian (New)"
IW2dgLAPcJaZ9JVQizUjPA,Star 6 Indian cuisine,"170 4611 No 6 Road, Richmond, BC V6V 2L3, Canada",49.1799094,-123.0696283,Indian
6hmW1o4XwocLUBKh6Fb_zg,Shintaro Sushi,"3791 Bayview Street, Suite 230, Richmond, BC V7E 3M3, Canada",49.1242874978425,-123.18328895534,"Japanese, Sushi Bars"
-zYenEsSHXt8XfAy8lnAjg,Mega Sushi,"3131 Chatham Street, Suite 100, Richmond, BC V7E 2Y4, Canada",49.1266885824351,-123.190657374532,"Sushi Bars, Japanese"
HjQgK9y-4Na5MsSnsmJ4Pw,Hong Kong Flavor Restaurant,"104-10151 No.3 Road, Richmond, BC V7A 4R6, Canada",49.1391436753718,-123.138377844946,"Cantonese, Hong Kong Style Cafe, Breakfast & Brunch"
hj4BF9zrEdXw4tsxduLQpw,Westcoast Poke,"11666 Steveston Highway, Suite 3030, Ironwood Plaza, Richmond, BC V7A 1N6, Canada",49.13223459520562,-123.09558136751669,"Hawaiian, Poke"
4O3lfnrszTf8SdJLvV3hHA,Cora,"11380 Steveston Highway, Unit 170, Richmond, BC V7A 5J5, Canada",49.132159,-123.099182,Breakfast & Brunch
WtFZMgqitACFY1shVJ4aLQ,Kisha Poppo Japanese Restaurant,"1060-11660 Steveston Highway, Richmond, BC V7A 1N6, Canada",49.13305541917135,-123.09631551349466,"Japanese, Sushi Bars, Soup"
TBZWqZ9s8BO_YMAhouqa-g,Pho Ten,"11080 No 5 Road, Suite 130, Richmond, BC V7A 4E7, Canada",49.1320426607525,-123.091545846558,"Vietnamese, Noodles, Sandwiches"
PA774ZeQuRd4BF8tha-9rQ,Shawarma Palace,"11020 Number 5 Road, Suite 123, Richmond, BC V7A 4E7, Canada",49.1330299377441,-123.092056274414,"Salad, Sandwiches, Mediterranean"
u4yU-3qrMB92Hz6U78cAtA,Bubble Waffle Cafe - Ironwood,"Ironwood Plaza, 1030 11660 Steveston Highway, Richmond, BC V7A 1N6, Canada",49.1331951,-123.0958894,"Noodles, Waffles, Soup"
Z7hLhRu1K9aTKw6TRwCASg,Taverna Gorgona,"5047 48 Avenue, Delta, BC V4K 1W1, Canada",49.0902772,-123.083673,"Greek, Imported Food"
UOPiKJYgJ2Sa0g4mihTcSA,Big Star Sandwich,"100-11331 Coppersmith Way, Richmond, BC V7A 5J9, Canada",49.13150986277424,-123.09933517423984,Sandwiches
BKEQeYdFWTefL-doLMaHVA,Ember Indian Kitchen,"135-6160 London Road, Richmond, BC V7E 4J2, Canada",49.1167858801692,-123.157804367319,Indian
YCN6U2R7rns89MM_xwX1ng,Nyonya House,"110-3866 Bayview Street, Richmond, BC V7E 4R7, Canada",49.12373196441325,-123.1836441029352,Malaysian
uTTn0fxxGUBkHczNB-hgWA,Pho Khang,"10111 No 3 Road, Unit 206, Richmond, BC V7A 1G3, Canada",49.1398411,-123.1368649,"Vietnamese, Noodles"
ce4_w3I3a4hdM9GC6NJ0GA,Steveston Bakery,"12231 Number 1 Road, Richmond, BC V7E 1T6, Canada",49.12477947,-123.18138848,"Bakeries, Sandwiches, Breakfast & Brunch"
Btph8oAgHnTJ47emLtbsuw,Breakfast Table,"120-12480 No. 1 Road, Richmond, BC V7E 0A2, Canada",49.12421940000001,-123.180964,Breakfast & Brunch
qWD1p_AQFYLqrltgRzBFwg,Village Sushi Bar,"13020 Number 2 Road, Suite 150, Richmond, BC V7E 6S4, Canada",49.1186027526855,-123.158828735352,"Sushi Bars, Japanese"
HXWf_XzwsWenZH6M4hhzMQ,O'Hare's,"5031 Steveston Highway, Richmond, BC V7E 2K5, Canada",49.13404,-123.16924,"Canadian (New), Gastropubs"
j93Lkd1K225M5ov9me6Czw,Catch Kitchen + Bar,"3866 Bayview Street, Unit 200, Richmond, BC V7E 4R7, Canada",49.12393061019569,-123.18351528511036,"Sports Bars, Seafood"
9EEURRT5pRkqZl54tAZ6Hw,Boston Pizza,"2000-11662 Steveston Highway, Richmond, BC V7A 1N6, Canada",49.133073,-123.09557,Pizza
SFl5ymsQCnbNAsKrZe3RPg,Village Curry & Spice,"3804 Moncton Street, Richmond, BC V7E 3A7, Canada",49.12507626376477,-123.18226486444472,Indian
VU_OtK2j4NqaDOGxzuO75w,Cannery Cafe,"3711 Moncton Street, Richmond, BC V7E 3A3, Canada",49.125208,-123.1834819,"Canadian (New), Coffee & Tea, Dim Sum"
varEbkm0Yfkt_uCmr-5nXA,Gmen Japanese Ramen and Tapas,"3711 Bayview Street, Richmond, BC V7E 3B6, Canada",49.12439162030122,-123.18459912922198,"Ramen, Tapas/Small Plates"
wtSz2XTRFoyJllt0W9ZHZg,Taste of Zen,"9160 Steveston Highway, International Buddhist Society, Richmond, BC V7A 1M5, Canada",49.13293,-123.12171,"Vegetarian, Chinese"
jhaWDd6IzWN7cEdA4kZWdw,Oretachi Curry,"12420 No 1 Road, Unit 150, Richmond, BC V7E 6N2, Canada",49.12485864900564,-123.18107361457834,Japanese
60kBDlswhXjnFIZdPokCyg,D Original Sausage Haus,"12000 1st Avenue, Unit 130, Richmond, BC V7E 3L9, Canada",49.1262632,-123.1825342,"Delis, German"
XummZGEcwtkkWBYvMMntXw,Il Posto,"4866 Delta Street, Delta, BC V4K 2T8, Canada",49.0912945769059,-123.085881024599,Italian
QwBAl3ZfiAcSmDYUXQ6EqQ,Otaru Japanese Kitchen,"168-8180 No. 2 Road, Richmond, BC V7C 5J8, Canada",49.1541293168114,-123.15698217577,Sushi Bars
9yFENpDuJscBB0omm1Ewiw,Broli Kitchen,"186-8180 No 2 Road, Richmond, BC V7C 5K1, Canada",49.1537285,-123.1577868,Seafood
D-Ntb2rfy6B8pgUt9Fs52w,Japadog,"3211 Grant McConachie Way, Richmond, BC V7B 0A4, Canada",49.1947575,-123.1764082,"Food Stands, Hot Dogs"
NjfOmmWhh9bPcphX3r096Q,South Silk Road,"7260 Westminster Hwy, Richmond, BC V6X 1A1, Canada",49.16999129457479,-123.14373193498352,Chinese
RZRAufWmmXFuj7wPWR96uQ,Salmon N Bannock On The Fly,"3211 Grant McConachie Way, Vancouver International Airport, Richmond, BC V7B 0A4, Canada",49.196122,-123.176977,"Diners, Seafood, Canadian (New)"
G8Qv1X2hbCEAdLhHgJMJpg,Jing Tan Grill House,"5960 Minoru Boulevard, Unit 140, Richmond, BC V6X 3J3, Canada",49.1709073,-123.1396819,"Barbeque, Chinese"
cgJyTciNiRZt3U7WGrYCZw,Ora Sushi,"3651 Moncton Street, Suite 120, Richmond, BC V7E 3A5, Canada",49.12561,-123.18385,"Japanese, Sushi Bars"
3bsPqLesCt9FJ_wKOReCJg,Dave's Fish & Chips,"3460 Moncton Street, Richmond, BC V7E 3A2, Canada",49.12509659483665,-123.1851956087032,"Seafood, Fish & Chips"
97bRgPaMT2ZmqGOEtFbXWw,Kari House Restaurant,"3900 Bayview Street, Richmond, BC V7E 4R7, Canada",49.1235114156305,-123.18217150799,Malaysian
a3YY2ItzRI2M7zUHyQ8DAw,Okome,"150-11099 No. 1 Road, Richmond, BC V7E 1S6, Canada",49.1332015,-123.1817932,Japanese
fP65pd6r9P6cHyKGw2q1FQ,Pajo's,"12351 3 Avenue, Richmond, BC V7E 2Z1, Canada",49.12415171580162,-123.18643698505798,Fish & Chips
8tshgemLZLKcGGvNky5L_Q,Pizza Factory,"120 - 12020 First Avenue, Richmond, BC V7E 3L9, Canada",49.12587936298931,-123.18257784459388,Pizza
A8PvauadB3A5Yh7-a0JfLw,Little Mexico Cantina,"3131 Chatham Street, Unit 150, Richmond, BC V7E 2Y4, Canada",49.1266504,-123.1904974,Mexican
fdU9YPwiW3Qjb0-QMcIV4w,Best Bite Indian Cuisine,"10-3891 Chatham Street, Richmond, BC V7E 2Z6, Canada",49.1267,-123.18218,Indian
VamVDkD5MyZgZ18IuqKyVw,Timmy Kitchen,"100 - 3791 Bayview Street, Richmond, BC V7E 3B6, Canada",49.1243221,-123.18341072638933,"Chinese, Seafood, Hot Pot"
3KqpiLDAjeeMmZeU-Il_ng,Yokohama Teppanyaki,"12251 Number 1 Road, Suite 140, Richmond, BC V7E 1T6, Canada",49.1245995,-123.1812592,"Japanese, Sushi Bars"
9fMdrkeGuYFEUXmgPyb7AA,Aloha Hawaiian Grill,"3900 Bayview Street, Suite 110, Richmond, BC V7E 4R7, Canada",49.1237120255931,-123.18214687362232,Hawaiian
GQcYVzki2lKT4psa8S4RZw,Blenz Coffee,"3900 Bayview Street, Unit 105, Richmond, BC V7E 4R7, Canada",49.1237605496659,-123.182117745257,"Coffee & Tea, Sandwiches"
iONl1L8eLbLmZFENHae41Q,Shady Island Seafood Bar & Grill,"3800 Bayview Street, Richmond, BC V7E 6K7, Canada",49.12392342538035,-123.18389076661992,"Seafood, Bars"
p4bEiFv80KGqdpHztWaD_Q,Good Co Bar - Steveston,"4020 Bayview Street, Steveston, BC V7E 0B3, Canada",49.12357799785801,-123.1802343736107,"Bars, Chicken Wings"
vKIpb6S6C3Cc4GvDorBn2w,Moncton Pizzeria,"3680 Moncton Street, Richmond, BC V7E 3A4, Canada",49.12502509999999,-123.1836093,Pizza
W3fHTFr9TE6OwP2AOTRdhA,Kuroki Kaiseki Omakase Kitchen,"110-3880 Chatham Street, Richmond, BC V7E 2Z5, Canada",49.1262137,-123.1821282,"Japanese, Sushi Bars"
CHYGStOcv5MgdIwBpSDgSg,John's Pan Pizza,"12420 No 1 Road, Suite 130, Richmond, BC V7E 6N2, Canada",49.12477,-123.18087,"Pizza, Salad, Italian"
WGA6x5gJ7yum9kV8SSgrvw,Waves Coffee House,"120 - 12231 First Avenue, Richmond, BC V7E 3M3, Canada",49.1241798712256,-123.182890052597,"Coffee & Tea, Cafes"
evMi_871kCorAYHtpXOXvg,Steveston Built Local Taphouse & Grill,"130-12480 No 1Road, Richmond, BC V7E, Canada",49.1242901,-123.1810651,"Bars, Burgers"
v6GRZxd-96gojJrXKFcLdw,Domino's Pizza,"9471 No. 2 Road, Unit 120, Richmond, BC V7E 2C9, Canada",49.1442269580761,-123.1596855317645,"Pizza, Chicken Wings, Sandwiches"
dU_EN01lKd5N4pkcZtZGAQ,Torake,"130-9471 No 2 Road, Richmond, BC V7E 2C9, Canada",49.144259,-123.159658,Japanese
